id,prompt
2681,"Meet Jennifer at the desk, follow her, and escort her back"
2682,"Tell me which are the three smallest objects on the side table"
2683,"Could you please bring me the paprika from the bookcase"
2684,"Go to the couch, meet Skyler, and follow him"
2685,"Answer a question to the person pointing to the right in the corridor"
2686,"Bring me the thinnest fruits from the cupboard"
2687,"Guide Skyler from the exit to the sink"
2688,"Take the apple from the bedroom to the side table"
2689,"Meet Francis at the dishwasher and follow her to the bedroom"
2690,"Could you please meet Francis at the dishwasher and follow her"
2691,"Meet Jennifer at the exit, follow her, and navigate to the kitchen"
2692,"Go to the exit, meet John, and accompany him to the couch"
2693,"Bring the orange from the kitchen to the sink"
2694,"Find Robert at the bookcase and ask him to leave"
2695,"Robot please give me the right most object from the sink"
2696,"Could you please meet Patricia at the couch, follow her, and go to the bedroom"
2697,"Please meet Francis at the dishwasher, follow her, and go to the dining room"
2698,"Look for the fruits in the bedroom"
2699,"Bring me the drinks"
2700,"Could you please get the crackers and put it on the bookcase"
2701,"Could you guide Francis to the dishwasher, you will find him at the desk"
2702,"Face James at the bookcase and ask him to leave"
2703,"Find Jennifer at the dining table and take her to her cab"
2704,"Could you Tell me the name of the person in the kitchen"
2705,"Could you please Tell me how many bowl there are on the cupboard"
2706,"Robot please contact Elizabeth at the desk and introduce it to John at the dining table"
2707,"Could you please find a person standing in the kitchen and say your team's country"
2708,"Provide drinks to all the women in the corridor."
2709,"Please bring me the right most object from the end table"
2710,"Go to the desk, meet Skyler, and follow her"
2711,"Meet Skyler at the entrance, follow her, and go to the corridor"
2712,"Accompany Alex to the bookcase"
2713,"Tell me the pose of the person in the dining room"
2714,"Take William to the couch"
2715,"Robot please meet Elizabeth at the dining table and follow her"
2716,"Give drinks to the person waving in the living room"
2717,"Please Tell me the pose of the person at the sink"
2718,"Go to the dining table, meet Francis, and guide her"
2719,"Bring me the object under the paprika from the dining table"
2720,"Go to the living room, look for a person sitting, and answer a question"
2721,"Meet Elizabeth at the couch, follow her, and go to the living room"
2722,"Follow Elizabeth"
2723,"Follow James from the dishwasher to the bedroom"
2724,"Give me the orange from the side table"
2725,"Meet Francis at the bed, follow her, and escort her back"
2726,"Please navigate to the desk, meet Alex, and lead him"
2727,"Robot please give fruits to me"
2728,"Navigate to the exit, meet Alex, and accompany her"
2729,"Take Jennifer to the exit, you will find her at the end table"
2730,"Navigate to the bed, meet Patricia, and follow her"
2731,"Meet Francis at the sink, follow her, and escort her back"
2732,"Please lead Alex to the bed, you can find him at the end table"
2733,"Could you please give me the right most object from the bookcase"
2734,"Bring me the biggest object from the desk"
2735,"Deliver fruits to the person pointing to the left in the kitchen"
2736,"Meet Robert at the dishwasher and lead him to the desk"
2737,"Go to the exit, meet Linda, and follow her"
2738,"Please Tell me the pose of the person in the living room"
2739,"Grasp the tray from the dining table and place it on the end table"
2740,"Place the cloth on the cupboard"
2741,"Meet Francis at the dishwasher, follow him, and navigate to the kitchen"
2742,"Robot please find a person sitting in the kitchen and say the day of the week"
2743,"Could you please meet Jennifer at the bed, follow her, and escort her back"
2744,"Meet Mary at the entrance, follow her, and take her back"
2745,"Tell me the name of the person in the kitchen"
2746,"Deliver fruits to me"
2747,"Escort Francis from the end table to the dining table"
2748,"Dump the debris"
2749,"Robot please find Robin at the desk and introduce it to Skyler at the desk"
2750,"Robot please give me the paprika from the desk"
2751,"Please follow Francis from the end table to the living room"
2752,"Please go to the dining table, meet Robin, and accompany him to the bookcase"
2753,"Please dump the litter"
2754,"Could you meet Francis at the dining table, follow her, and lead her back"
2755,"Go to the couch, meet Patricia, and escort her"
2756,"Please follow Patricia from the exit to the dining room"
2757,"Navigate to the dining room, look for a person standing, and tell something about yourself"
2758,"Could you greet William at the front door and introduce him to all the elders in the bedroom."
2759,"Please meet Mary at the bed, follow her, and take her back"
2760,"Could you please take Skyler from the dishwasher to the couch"
2761,"Find James at the exit and escort him to his taxi"
2762,"Could you go to the end table, find the tray, and put it on the bookcase"
2763,"Robot please face James at the rear entrance and introduce him to everyone in the living room."
2764,"Robot please go to the bookcase, locate the cloth, and put it on the side table"
2765,"Bring my trolley to the cab"
2766,"Tell me the name of the person at the entrance"
2767,"Navigate to the bookcase, find the bowl, and deliver it to me"
2768,"Robot please go to the desk, look for the cloth, and put it on the cupboard"
2769,"Give me the thinnest cleaning stuff from the end table"
2770,"Could you Tell me the gender of the person at the entrance"
2771,"Escort Charlie to the couch, you may find him at the bed"
2772,"Pick up the tray from the end table and place it on the cupboard"
2773,"Contact Skyler at the entrance and ask him to leave"
2774,"Robot please the kitchen"
2775,"Pick up the cloth from the dining table and put it on the bookcase"
2776,"Could you contact Jennifer at the back entrance and introduce her to all the men in the kitchen."
2777,"Navigate to the couch, meet Charlie, and escort him to the entrance"
2778,"Take Jennifer to the dining table, you may find her at the bed"
2779,"Please meet Linda at the exit, follow her, and navigate to the corridor"
2780,"Tell me what's the largest cutlery on the bookcase"
2781,"Could you please give me the left most object from the counter"
2782,"Contact Skyler at the couch and ask him to leave"
2783,"Contact John at the end table and introduce it to William at the dining table"
2784,"Tell me how many tray there are on the end table"
2785,"Tell me the pose of the person at the sink"
2786,"Meet Francis and guide him"
2787,"Could you meet Patricia at the dining table, follow her, and lead her back"
2788,"Deliver drinks to all the children in the corridor."
2789,"Could you give me the orange from the dining table"
2790,"Meet Linda at the sink and follow her"
2791,"Could you please find Skyler at the rear door and introduce her to all the children in the bedroom."
2792,"Meet Michael at the desk and take him to the bookcase"
2793,"Find three fruits in the kitchen"
2794,"Dump the trash"
2795,"Could you go to the desk, meet Robert, and follow him"
2796,"Take the cloth to the bookcase"
2797,"The kitchen"
2798,"Please contact Michael at the exit and ask him to leave"
2799,"Meet Robin at the end table, follow him, and lead him back"
2800,"Lead Robin from the couch to the bed"
2801,"Meet Skyler and take him"
2802,"Robot please meet William at the desk and follow him"
2803,"Please get the grape juice from the counter and deliver it to John at the dishwasher"
2804,"Go to the bed, meet Michael, and guide him to the dining table"
2805,"Find three food in the bedroom"
2806,"Robot please dump the junk"
2807,"Meet Alex at the sink and follow him to the kitchen"
2808,"Robot please Tell me how many tray there are on the counter"
2809,"Please give fruits to the person raising their right arm in the dining room"
2810,"Face Francis at the desk and escort her to her cab"
2811,"Could you accompany Robin to the entrance"
2812,"Could you follow Alex from the bed to the dining room"
2813,"Please locate a person waving in the living room and answer a question"
2814,"Go to the entrance, meet Robin, and follow her"
2815,"Meet Alex at the dining table, follow her, and navigate to the bedroom"
2816,"Answer a question to the person waving in the corridor"
